222G2PJWTMOVROYR2PYT33LTAM	BLANCO	282:40 308:1 664:1 706:1 715:1 719:1 720:1 890:1 929:11 934:4 935:1 1042:1 1108:2 1976:1 1981:1 1983:1 2405:1 2407:3 2408:1 2409:2 2601:1 2673:1 3070:5 3072:1 3551:1 4192:3 4552:1 4608:1 4611:4 4630:1 5265:1 
222OIUSFNXKLN4EAT5BEMY52UA	BLANCO	1609:1 
222V3HBN4RM4PSPJHMVBSDCAX4	BLANCO	4485:1 4843:1 
222ZTOHMLKYG7G42D6N6HEWHDI	BRASILEÑOS	
223SQNC7E242OON6BTKFUKC2TI	BLANCO	380:1 549:1 890:1 2014:1 3551:4 4076:2 4192:1 4485:2 4901:1 
223WBY5AMVFFW2ST63776DAVAI	BLANCO	19:2 470:1 1400:1 1955:1 2396:1 2507:3 2763:1 3489:5 3620:2 3621:1 3629:1 3647:1 3789:1 3895:2 3964:1 4003:1 4192:4 4485:2 4492:1 4496:2 
225DJX6Z3SW7WYQHHR6GZYLWLY	BLANCO	1333:1 4485:1 
22743BP5PGMW35VYYULDKJGILQ	BLANCO	491:1 4192:2 
22C5O2PTF5S4JL35ISQFME7ALY	AFROAMERICANO	19:1 491:1 890:2 1245:1 2972:1 3638:1 3895:1 4192:2 4843:1 4876:2 4901:1 4979:6 5057:5 5058:1 
22EEUNZQYZY3OX5VTAMJDEGU4A	AFROAMERICANO	
22EU3XUHOIYVI4WC4D5U3XQCOU	BLANCO	433:2 491:1 664:1 2507:1 2527:1 3895:1 3922:3 4192:6 4814:1 5384:2 
22O3BITQT5HDXCKFCLEJYSIJ2E	LATINO	442:1 549:1 3922:1 4192:3 4814:1 
22PVQOO27DEBHSMR7G4UEJ2IO4	BLANCO	19:2 442:1 460:1 664:1 1177:1 2610:1 2892:3 3309:3 4192:14 4205:1 4653:1 4761:2 4814:1 4843:2 5334:1 5423:2 
22RCEKA2VRTYGFDKDG64O5WVWQ	ARÁBICOS	384:1 549:2 1326:3 1328:1 1337:1 1610:1 2055:1 2137:1 2507:1 3001:1 3367:1 3789:1 3809:1 4192:2 4492:1 
22WNEJLVX6PFWVDXKZ74AKVA4Y	ARÁBICOS	442:1 2523:2 4192:1 
22XGXU5ZBKUDVCLLZGGSWDRKY4	BLANCO	62:1 282:1 444:1 894:1 897:1 1177:1 2064:1 2494:1 2507:2 3048:1 3653:1 3654:1 3789:1 4192:5 5220:1 5432:1 
237ILP25JYQRJDNBPS5OCJDARM	ASIÁTICOS	1372:2 4192:1 4582:1 4843:2 
23IVWKJBX5AAWJ46SBAFKXM74M	BLANCO	117:1 404:1 424:1 491:1 549:1 890:1 1174:1 1182:1 1328:1 1335:1 1337:2 1372:8 1651:1 1724:1 1933:1 2027:1 2140:1 2181:2 2445:2 2507:2 3367:2 3374:2 3725:1 3776:1 3789:2 3895:2 3922:10 3964:8 4192:12 4265:1 4485:2 4575:1 4814:1 4843:1 4868:7 4876:1 
23PSQV4RDXPF3KDCXA4NZREH5M	BLANCO	117:1 664:1 991:2 1610:1 2507:1 2541:1 2605:1 3069:1 3276:3 3895:3 4049:1 4192:5 4843:2 4868:2 4995:6 
23UCEJJNSFECD5RUIYSTQUFMWU	BLANCO	19:1 282:1 424:1 491:4 1971:1 2457:2 2507:3 2983:4 3527:3 4050:1 4192:7 4387:1 4485:1 5420:1 
243CJQLOJP6Z6M6UKYXIUY2SIQ	BLANCO	
243SABQBHAYZVG422IS74RSAA4	BLANCO	910:1 1828:1 4192:2 
24DBW2IXGOCMC2DAS7LTLZIY34	BLANCO	19:1 3155:1 4192:7 4492:1 4657:1 
24J4S6ZKOBNVCO6SGSYNYYB3AM	AFROAMERICANO	1278:1 4715:1 4719:1 
24JB23GSSY6B42PIEFHP62CFJE	AFROAMERICANO	1182:2 1555:1 1610:1 1835:1 2006:1 4192:2 4485:4 4812:1 
24MZIL6LE6T3GC2CAG2YJKXHKE	BLANCO	491:2 2898:1 3730:1 
