222G2PJWTMOVROYR2PYT33LTAM	BLANCO	308:1 458:1 705:2 1020:4 
222OIUSFNXKLN4EAT5BEMY52UA	BLANCO	
222V3HBN4RM4PSPJHMVBSDCAX4	BLANCO	675:1 1020:2 
222ZTOHMLKYG7G42D6N6HEWHDI	BRASILEÑOS	
223SQNC7E242OON6BTKFUKC2TI	BLANCO	
223WBY5AMVFFW2ST63776DAVAI	BLANCO	308:3 674:1 969:1 1020:5 
225DJX6Z3SW7WYQHHR6GZYLWLY	BLANCO	
22743BP5PGMW35VYYULDKJGILQ	BLANCO	
22C5O2PTF5S4JL35ISQFME7ALY	AFROAMERICANO	674:2 786:3 1131:2 
22EEUNZQYZY3OX5VTAMJDEGU4A	AFROAMERICANO	
22EU3XUHOIYVI4WC4D5U3XQCOU	BLANCO	308:1 705:1 808:1 943:2 1020:3 
22O3BITQT5HDXCKFCLEJYSIJ2E	LATINO	308:1 1020:3 
22PVQOO27DEBHSMR7G4UEJ2IO4	BLANCO	308:2 548:1 561:1 739:1 1020:8 1292:1 
22RCEKA2VRTYGFDKDG64O5WVWQ	ARÁBICOS	548:1 1020:1 
22WNEJLVX6PFWVDXKZ74AKVA4Y	ARÁBICOS	769:1 1020:2 
22XGXU5ZBKUDVCLLZGGSWDRKY4	BLANCO	308:1 561:1 674:1 1020:2 
237ILP25JYQRJDNBPS5OCJDARM	ASIÁTICOS	79:2 458:1 464:1 478:1 1020:3 
23IVWKJBX5AAWJ46SBAFKXM74M	BLANCO	308:9 548:1 675:1 744:1 1020:8 
23PSQV4RDXPF3KDCXA4NZREH5M	BLANCO	308:1 548:1 674:1 675:4 786:4 951:1 998:2 1020:11 
23UCEJJNSFECD5RUIYSTQUFMWU	BLANCO	308:5 561:2 675:1 994:2 1020:7 
243CJQLOJP6Z6M6UKYXIUY2SIQ	BLANCO	
243SABQBHAYZVG422IS74RSAA4	BLANCO	1020:1 
24DBW2IXGOCMC2DAS7LTLZIY34	BLANCO	308:3 449:1 561:1 667:1 935:1 1020:7 1207:4 1208:8 1209:1 1241:3 
24J4S6ZKOBNVCO6SGSYNYYB3AM	AFROAMERICANO	
24JB23GSSY6B42PIEFHP62CFJE	AFROAMERICANO	674:1 1020:1 
24MZIL6LE6T3GC2CAG2YJKXHKE	BLANCO	
24N7NHH7T7NHZ2IPF3R2OR54BQ	BLANCO	285:2 308:2 411:12 501:1 502:1 644:2 652:2 1020:10 1080:3 1236:4 1296:2 1304:1 
24PHJDHNBBLPA435IUVQDGV2PY	BLANCO	
24SL3XKFMK2IQY4E7CTCLJU4LA	BLANCO	1020:4 
24TOJ3XENYCRXHYDR6RY42HKOU	ASIÁTICOS	1080:1 
24VBP2ULAUIWVFOE45ERXP52FU	BLANCO	
25DEMVKI2CDQIAPXOXI6Y52EQY	BLANCO	308:3 548:1 561:5 674:2 675:2 1020:27 
25DJYOTX2AEV5YACHXWGQ4ME74	BLANCO	561:1 674:1 1020:3 
25I6VK5T3MW7NIUOHRSW7QHRVQ	ARÁBICOS	1020:3 
25M5K7KDJRZCVS5WT6ACHK42AY	AFROAMERICANO	
25NK7F4VTNXDHTHFYH2656XJSY	BLANCO	
25P5R63DTE56JEKJINRMGPLHAI	BLANCO	674:1 1020:10 
25VPOOA2OOSPQSLM3U6ZPQRQP4	AFROAMERICANO	1020:2 
2623NLZGELU7A6RN3KCJ3H7BVA	BLANCO	674:1 
264VH2V56YDXK3MYRLUNAWM44M	AFROAMERICANO	308:2 449:1 1020:13 
265WKNE2MCCKH6GETRBKE63JOQ	BLANCO	
266ZQVIHCRGIXGQHLKS4Q25UAY	BRASILEÑOS	37:1 173:2 228:1 1020:4 
26BMNV4YHSZWBZLOGSZ23VG4CU	BLANCO	674:1 1020:2 
26GOYJ4LDDP7CU7JRALXBCIO6E	BLANCO	
26IIE2JLC6DN7TF3JHACIGSQ4I	BLANCO	458:1 459:3 674:1 675:2 705:1 790:1 1020:8 1112:1 
26LB3IGR6UOXOQBHHOG2ST6XRE	AFROAMERICANO	1020:1 
26SYNV7KEAK5NBWO3IDMXO4QNA	BLANCO	
26XVFS2YKGJEKE7RSGBBFWF5K4	ASIÁTICOS	308:5 458:12 459:2 483:1 537:1 561:2 623:9 638:3 674:1 675:1 705:2 1020:11 1058:1 1204:1 1253:1 
26ZDKFW3NX2TGIAZEMRIM4ITSQ	BLANCO	161:1 308:1 530:2 
26ZY65P6F6QCDC4KN6JIBKL4PA	AFROAMERICANO	1020:1 
27CMD6NRTIF24CCOFVSIJ7DO5E	BLANCO	308:1 755:1 1020:4 
27IUS2FTTHXRL4UZRUHYR3THZA	BLANCO	
27P5D3GJ6H72TUQZKRDYGF6QJ4	BLANCO	674:1 1020:6 
27ZPYB66L4SGWAPDYYFGUWDQNI	LATINO	1020:1 
2A3IUQIMQXT4XCLIYNXAQE7LUQ	BLANCO	
2AAD3FWWA3XL2H4NZXJ55VZYLE	BLANCO	
2AAPCUFJYOXCW54IQHVWG3SQ7Q	BLANCO	1020:8 1134:1 
