955932679240867840	25279118	sismo 	null_userMentions	nullLocation	null_timeZone	19732	0	#sismo  pm profkm richterc  km al suroeste de el transito  	Tue Jan 23 22:38:05 +0000 2018	nullLabel	terremoto
955932683351281665	25279118	sismo 	null_userMentions	nullLocation	null_timeZone	4528	0	#sismo  pm profkm richterc  km al suroeste de el transito  	Tue Jan 23 22:38:06 +0000 2018	nullLabel	terremoto
955932693916774401	25279118	psicologia 	null_userMentions	nullLocation	null_timeZone	13460	0	luchar huir o congelarse las reacciones durante y despues del sismo #psicologia 	Tue Jan 23 22:38:09 +0000 2018	nullLabel	terremoto
955932705706815489	25279118	null_hashtag	null_userMentions	nullLocation	null_timeZone	5422	0	no es posible que a nueve dias del sismo en la provincia de caraveli arequipa falten instalar  modulos de vivie… 	Tue Jan 23 22:38:12 +0000 2018	nullLabel	terremoto
955932724849729536	25279118	null_hashtag	elmundoes 	nullLocation	null_timeZone	2353	0	rt elmundoes alerta de tsunami por un terremoto de  de magnitud en alaska  	Tue Jan 23 22:38:16 +0000 2018	nullLabel	terremoto
955932737898246144	25279118	null_hashtag	skyalertmx 	nullLocation	null_timeZone	52	0	rt skyalertmx en indonesia reportan al menos una decena de lesionados y cientos de estructuras con daños luego del fuerte sismo de m…	Tue Jan 23 22:38:19 +0000 2018	nullLabel	terremoto
955932754293637120	25279118	null_hashtag	sebastianpinera 	nullLocation	null_timeZone	116	0	rt sebastianpinera el futuro ministro de educacion gerardo varela alonso es abogado de la universidad de chile y fue director de escue…	Tue Jan 23 22:38:23 +0000 2018	nullLabel	terremoto
955932759310192641	25279118	alaska tsunami sismo 	coatzadigital 	nullLocation	null_timeZone	9	0	rt coatzadigital alerta de tsunami tras sismo de  grados richter frente a alaska


#alaska #tsunami #sismo #ena…	Tue Jan 23 22:38:24 +0000 2018	nullLabel	terremoto
955932762703265793	25279118	null_hashtag	null_userMentions	nullLocation	null_timeZone	485	0	quizas si mejor nos quedamos aca pah terremoto de nuevo 🤦🏻‍♂️	Tue Jan 23 22:38:25 +0000 2018	nullLabel	terremoto
955932795947376642	25279118	null_hashtag	bellaindomita 	nullLocation	null_timeZone	185	0	bellaindomita los tsunamis en españa si tiene que venir alguno seria por el suroeste huelva y cadiz ya ocurrio c… 	Tue Jan 23 22:38:33 +0000 2018	nullLabel	terremoto
955932805644550145	25279118	null_hashtag	null_userMentions	nullLocation	null_timeZone	1147112	0	demandan reconstruccion de aulas en juchitan a cuatro meses del sismo del  de septiembre  	Tue Jan 23 22:38:35 +0000 2018	nullLabel	terremoto
