0,1288751447	DATE/metrics-DATE.dat	1
0,1194258041	DURATION/metrics-DURATION.dat	1
0,1255142915	LOCATION/metrics-LOCATION.dat	1
0,1069454227	MISC/metrics-MISC.dat	0
0,1108958177	MONEY/metrics-MONEY.dat	0
0,1128290978	NUMBER/metrics-NUMBER.dat	0
0,0993033029	ORDINAL/metrics-ORDINAL.dat	0
0,1036411657	ORGANIZATION/metrics-ORGANIZATION.dat	0
0,1009763983	PERCENT/metrics-PERCENT.dat	0
0,1082168057	PERSON/metrics-PERSON.dat	0
0,1254612525	TIME/metrics-TIME.dat	1
		
		
		
0,1129167731		
