222G2PJWTMOVROYR2PYT33LTAM	BLANCO	358:1 836:1 857:2 1070:3 1221:1 1328:2 1330:6 1724:1 1824:7 2040:3 2264:1 
222OIUSFNXKLN4EAT5BEMY52UA	BLANCO	
222V3HBN4RM4PSPJHMVBSDCAX4	BLANCO	857:1 1070:1 
222ZTOHMLKYG7G42D6N6HEWHDI	BRASILEÑOS	320:1 
223SQNC7E242OON6BTKFUKC2TI	BLANCO	358:1 376:1 1070:3 1824:1 2040:1 2230:1 
223WBY5AMVFFW2ST63776DAVAI	BLANCO	857:2 1149:1 1402:1 1724:1 1824:6 
225DJX6Z3SW7WYQHHR6GZYLWLY	BLANCO	
22743BP5PGMW35VYYULDKJGILQ	BLANCO	
22C5O2PTF5S4JL35ISQFME7ALY	AFROAMERICANO	320:2 674:2 857:3 1070:3 1372:1 1590:1 1724:2 1824:1 2264:2 
22EEUNZQYZY3OX5VTAMJDEGU4A	AFROAMERICANO	
22EU3XUHOIYVI4WC4D5U3XQCOU	BLANCO	177:1 605:5 674:3 836:1 857:6 1043:1 1070:2 1724:6 1824:5 2074:2 2220:2 
22O3BITQT5HDXCKFCLEJYSIJ2E	LATINO	674:1 1043:1 1439:1 1724:1 1824:2 2273:1 
22PVQOO27DEBHSMR7G4UEJ2IO4	BLANCO	251:1 320:4 492:1 674:4 687:1 857:10 1070:5 1582:1 1724:3 1824:4 2040:1 2264:2 
22RCEKA2VRTYGFDKDG64O5WVWQ	ARÁBICOS	320:2 857:1 1070:1 1221:1 1724:1 
22WNEJLVX6PFWVDXKZ74AKVA4Y	ARÁBICOS	
22XGXU5ZBKUDVCLLZGGSWDRKY4	BLANCO	320:1 564:1 674:1 836:1 857:4 1043:2 1070:1 1724:4 1824:3 2040:5 
237ILP25JYQRJDNBPS5OCJDARM	ASIÁTICOS	178:1 251:1 857:5 1070:1 1175:1 
23IVWKJBX5AAWJ46SBAFKXM74M	BLANCO	147:1 162:1 178:1 320:2 376:3 389:1 674:5 687:1 836:2 857:9 1043:2 1070:3 1343:1 1344:1 1724:10 1813:1 1824:12 1975:1 2040:5 2264:1 
23PSQV4RDXPF3KDCXA4NZREH5M	BLANCO	224:4 320:12 564:13 674:3 687:1 857:17 1149:1 1221:3 1344:1 1724:1 1776:1 1824:4 2113:1 2264:3 2273:1 2285:1 
23UCEJJNSFECD5RUIYSTQUFMWU	BLANCO	320:5 605:1 674:4 687:1 857:4 1070:1 1221:1 1497:1 1619:1 1724:1 1824:6 2139:1 2264:1 
243CJQLOJP6Z6M6UKYXIUY2SIQ	BLANCO	674:1 
243SABQBHAYZVG422IS74RSAA4	BLANCO	857:2 1920:1 
24DBW2IXGOCMC2DAS7LTLZIY34	BLANCO	320:3 492:1 857:2 1070:1 1724:1 1824:3 2040:1 2264:1 
24J4S6ZKOBNVCO6SGSYNYYB3AM	AFROAMERICANO	857:3 1824:4 
24JB23GSSY6B42PIEFHP62CFJE	AFROAMERICANO	151:1 320:4 583:1 857:4 920:1 1221:1 1378:2 1824:1 
24MZIL6LE6T3GC2CAG2YJKXHKE	BLANCO	1542:1 1824:1 2040:1 2264:1 
24N7NHH7T7NHZ2IPF3R2OR54BQ	BLANCO	44:2 147:2 177:2 199:1 492:1 654:1 857:7 1070:14 1221:1 1344:1 1388:2 1537:2 1724:5 1824:6 2047:2 2314:2 2319:3 2329:6 2333:1 2335:1 
24PHJDHNBBLPA435IUVQDGV2PY	BLANCO	
24SL3XKFMK2IQY4E7CTCLJU4LA	BLANCO	674:1 857:1 1070:4 1100:1 1590:1 1724:2 1824:5 2040:2 
24TOJ3XENYCRXHYDR6RY42HKOU	ASIÁTICOS	857:1 1548:1 1724:2 1824:1 
24VBP2ULAUIWVFOE45ERXP52FU	BLANCO	358:1 857:1 1914:1 
25DEMVKI2CDQIAPXOXI6Y52EQY	BLANCO	251:1 320:4 358:1 674:4 836:1 857:8 1070:2 1221:4 1289:2 1336:2 1724:1 1824:15 1975:1 2040:7 2134:1 2160:1 2166:1 2264:3 
25DJYOTX2AEV5YACHXWGQ4ME74	BLANCO	605:2 857:1 1070:2 1824:2 2264:1 
25I6VK5T3MW7NIUOHRSW7QHRVQ	ARÁBICOS	605:1 674:2 857:1 1534:1 1724:1 1824:1 
25M5K7KDJRZCVS5WT6ACHK42AY	AFROAMERICANO	605:1 857:1 2040:1 2107:1 
25NK7F4VTNXDHTHFYH2656XJSY	BLANCO	
25P5R63DTE56JEKJINRMGPLHAI	BLANCO	251:1 320:1 674:1 857:7 1070:5 1724:1 1824:4 2040:1 2139:6 
25VPOOA2OOSPQSLM3U6ZPQRQP4	AFROAMERICANO	201:1 1724:2 
2623NLZGELU7A6RN3KCJ3H7BVA	BLANCO	151:1 
264VH2V56YDXK3MYRLUNAWM44M	AFROAMERICANO	147:1 151:1 278:2 320:3 432:1 492:2 836:1 857:4 1046:1 1070:7 1289:1 1724:12 1824:2 2040:1 2047:1 2264:2 
265WKNE2MCCKH6GETRBKE63JOQ	BLANCO	320:2 857:2 1070:3 1285:4 1542:1 1824:1 
266ZQVIHCRGIXGQHLKS4Q25UAY	BRASILEÑOS	91:1 259:1 605:2 674:3 745:1 805:1 857:5 1288:1 1289:3 1584:1 1679:1 1724:3 1967:1 
26BMNV4YHSZWBZLOGSZ23VG4CU	BLANCO	605:2 836:1 1070:1 1724:2 1824:2 2040:1 
26GOYJ4LDDP7CU7JRALXBCIO6E	BLANCO	
26IIE2JLC6DN7TF3JHACIGSQ4I	BLANCO	605:1 783:2 857:11 1497:1 1724:3 1824:3 1975:1 2040:1 
26LB3IGR6UOXOQBHHOG2ST6XRE	AFROAMERICANO	857:2 1497:7 2040:1 
26SYNV7KEAK5NBWO3IDMXO4QNA	BLANCO	674:2 
26XVFS2YKGJEKE7RSGBBFWF5K4	ASIÁTICOS	147:2 320:4 349:4 360:1 492:1 674:1 783:1 810:2 812:2 836:3 857:27 933:1 987:2 1009:2 1043:3 1056:1 1070:5 1221:5 1344:2 1402:5 1497:4 1499:1 1584:1 1590:1 1649:3 1724:15 1801:2 1824:16 1850:2 1912:1 2040:9 2249:1 2264:7 
26ZDKFW3NX2TGIAZEMRIM4ITSQ	BLANCO	857:1 1824:1 
26ZY65P6F6QCDC4KN6JIBKL4PA	AFROAMERICANO	109:1 1070:1 1210:1 1289:1 1824:2 2264:1 
27CMD6NRTIF24CCOFVSIJ7DO5E	BLANCO	151:1 320:2 857:1 1136:1 1497:1 1824:8 2040:1 2264:1 
27IUS2FTTHXRL4UZRUHYR3THZA	BLANCO	1221:1 
27P5D3GJ6H72TUQZKRDYGF6QJ4	BLANCO	819:1 1439:1 1724:3 1824:2 
27ZPYB66L4SGWAPDYYFGUWDQNI	LATINO	
2A3IUQIMQXT4XCLIYNXAQE7LUQ	BLANCO	420:1 1552:1 1824:1 
2AAD3FWWA3XL2H4NZXJ55VZYLE	BLANCO	320:1 857:1 2264:1 
2AAPCUFJYOXCW54IQHVWG3SQ7Q	BLANCO	605:1 857:1 1402:2 1630:1 1724:3 2040:2 
2AEUTTNQ2CH5542IZT4EE7ZF6M	ASIÁTICOS	261:1 790:1 857:3 885:1 1070:1 1724:1 2264:1 
2AFMDQCRU7OFG4UCSZAOSR4SIY	BLANCO	1824:1 
2EH55Y7LFHKC5FFFEWCERKUMPI	ASIÁTICOS	
2EI3IZ4PU45C6TAFDECFJLF6AM	BLANCO	119:2 138:1 301:1 320:1 492:1 564:1 836:2 857:9 1070:4 1149:1 1221:1 1289:4 1534:2 1633:2 1724:8 1776:1 1824:1 2040:2 2067:2 2139:1 2264:4 
2EIXYENWIJHVLA37YKS74DD7XU	BLANCO	138:1 320:4 343:2 344:1 403:1 405:1 605:2 1043:1 1063:1 1070:3 1221:1 1400:1 1455:2 1661:2 1724:2 1776:1 1824:1 2040:4 2220:1 2264:5 2273:4 
2EOJPGIVVGRNH6SSFHIC56MI74	ARÁBICOS	352:1 857:2 
2ESJNX7FWTDMJ5456XOW3PEPCU	AFROAMERICANO	
2EU5P6HU65SBNKW7Y425ZD23FY	BLANCO	44:1 80:1 82:1 147:4 151:2 160:6 162:4 177:3 178:7 219:1 251:2 257:5 320:55 343:1 346:1 358:13 376:7 388:5 389:6 426:2 492:5 629:2 674:30 687:7 746:1 749:1 752:1 770:2 836:17 857:190 1016:1 1043:3 1070:153 1122:2 1125:2 1130:2 1221:26 1228:1 1232:3 1257:2 1258:1 1289:3 1299:1 1329:1 1330:9 1336:1 1337:1 1341:1 1372:5 1384:2 1402:9 1430:1 1455:1 1497:17 1520:1 1539:2 1585:25 1590:4 1615:2 1618:3 1633:2 1649:1 1654:11 1656:1 1690:2 1724:58 1776:9 1800:1 1824:129 1837:1 1852:1 1917:1 1975:10 1984:2 2040:75 2057:1 2123:1 2134:2 2177:2 2179:2 2197:1 2257:31 2263:1 2264:21 2273:3 2282:2 
2F2PRZMQFKRHOELAOPCYGJSPKA	BLANCO	1824:1 
2F3DSEK2K4JW57OW4FPSDUGXOQ	BLANCO	320:1 
2FEGNWBMVTPKTRMNA5V6RN5MUI	BLANCO	674:1 
2FHW653QCA2E6JOWZAJZROCQQI	BLANCO	1439:1 1824:1 
2FL5QNZXSDVVFQY7N2TVUSAHG4	AFROAMERICANO	674:1 1221:1 1402:1 
2FLWOTY3MC4S4FIAUPSGGSH3WM	BLANCO	857:1 1043:1 1724:1 1824:1 
2FZ24YVRFVPI5RFMFM37B2M3YM	BLANCO	
2G7LYJUXUM3PVDFVZAXYBXV33U	BLANCO	
2GECB5NZFAFO7DNCMP3QJVJMDY	ASIÁTICOS	320:1 674:2 857:1 1070:1 1221:2 1334:1 1452:1 1724:1 
2GFFJGIFZIL33YWWFKG2C6ZJZE	BLANCO	52:1 233:1 320:1 564:1 674:2 745:1 857:9 1043:2 1070:1 1289:2 1455:1 1497:1 1724:1 1824:8 2040:1 2264:3 
2GIBXMU5ZPYTR6S6267KFZJJG4	LATINO	857:3 1043:1 1149:1 1724:1 1824:2 
2GL5HCS6JEU3NU5QWWFWJ6YIWE	AFROAMERICANO	492:1 1289:1 
2GNS6G2OROAJZ3CCAVHXQH7JN4	ARÁBICOS	52:1 138:2 320:2 857:4 879:1 1070:3 1265:3 1278:1 1336:1 1497:1 1585:1 2040:5 2167:2 
2GOIRG6VN2CPMYEWP35AFVRBOA	BLANCO	320:3 358:1 501:1 607:1 857:7 1070:4 1344:1 1585:1 1724:2 1824:3 2040:1 2155:1 2226:1 2264:1 
2GQT44RAOLATLQNDAH4TY3AYQQ	BLANCO	674:1 857:1 1289:1 1402:1 1724:1 2040:1 2047:1 
2GWY7K7EHIETFTVDB4V6C35FUM	BLANCO	52:3 320:4 564:2 857:3 1070:1 1776:1 1824:4 2040:1 2264:1 
2HCH4JRJPMVVZNEHRU2OFZMDFQ	BLANCO	6:1 15:1 178:1 320:5 358:1 376:1 448:1 492:1 525:1 532:2 564:4 577:1 605:2 674:5 687:4 745:4 753:1 836:1 857:15 1022:1 1029:1 1043:2 1070:5 1097:1 1221:3 1451:1 1455:1 1459:1 1497:2 1524:1 1585:1 1596:1 1619:1 1724:5 1776:4 1824:27 2040:8 2158:1 2220:1 2255:1 2264:1 2273:1 2282:1 2337:1 
2HCRI4OYKASVSCJFXBPEMG6UFA	ASIÁTICOS	52:1 122:1 132:1 628:1 836:1 857:3 1070:1 1138:1 1221:1 1585:1 1724:2 1795:1 1824:3 2055:1 
2HUZIRMGUQR5PZZUCXINM3MFOM	BLANCO	687:1 1070:1 1289:1 1313:2 1394:1 1402:1 1824:1 1920:1 
2HXEASHFSBYHJYIKFZV2GASLUM	BLANCO	320:3 388:1 492:1 605:1 674:1 857:5 1070:3 1724:1 1824:11 2040:1 2273:1 
2HXQDLVTUHHFOIXX737YN537HM	BLANCO	674:1 
2HYOB3YTWESESCVZFS6CN4WPJM	ARÁBICOS	
2HYS4WEYZ63J7CWVJDAOM4XSA4	BLANCO	160:1 674:1 857:1 1070:1 1289:2 1724:1 1824:4 2040:2 2264:1 
2HYWOUPLQE4I3U6PX3E4O2FQZM	BLANCO	320:3 674:4 754:1 768:1 857:1 1070:2 1336:2 1402:1 1724:3 1824:3 2160:1 
2I6FFXH5HGHGUGNJBIFMKSZC4E	BLANCO	
2IBVSRJDKVWAZFZAUO6KL52QDI	ASIÁTICOS	199:1 674:1 857:1 1070:1 1445:1 1824:1 
2IM6KLI4G4PK6K7MHBYLLCMHRY	BLANCO	674:1 857:1 1043:1 1824:2 
2IMIDT7QBQ5O2474HFY5CKYHNM	BLANCO	
2ISPXIWK7YFVWMJ7OSNCWAO5DY	ASIÁTICOS	178:2 857:6 1070:6 1221:4 1392:4 1394:4 1402:1 1434:1 1724:3 1776:2 1824:3 1859:2 1975:1 2197:1 
2IV3XTB5OPRMS7GGALXZFYFYMM	BLANCO	114:1 147:1 320:2 674:3 687:1 857:15 1009:1 1070:3 1221:1 1585:1 1724:8 1824:6 2040:1 2136:1 2264:1 
2IZVZ2WG3Q4GH6VYYDZ7LCVUMA	AFROAMERICANO	605:1 836:1 857:4 1221:1 1824:2 1975:1 2040:2 2079:1 
2JGW6VENVKRUXQTPJDRNGNYY34	ASIÁTICOS	674:2 857:2 
2JPRPKPZBZQHVSXMYY3WZQEQIU	ASIÁTICOS	87:1 1391:1 
2JRV4D2JQMSSWVNS6U37UKTTME	BLANCO	320:4 389:1 605:2 674:2 857:4 1070:6 1221:1 1289:2 1590:1 1724:4 1824:10 2040:6 2255:1 
2JSHPUMWTDTCRGMUWKB3FUGGVE	BLANCO	857:3 1824:1 2040:1 2264:1 
2JTJODFGU4HD5IX6N4P52DNML4	ASIÁTICOS	52:4 857:3 1070:4 1221:1 1377:2 1402:2 1724:7 1824:2 2264:3 
2JXQW7TATWR6SJBLZ42O4HGDDU	BLANCO	320:1 674:1 1070:1 1289:2 1824:2 
2JYKEGEP6LVTNIHFUXWSYN4V34	BLANCO	178:2 257:2 358:2 640:1 857:15 1043:7 1070:3 1336:2 1402:2 1497:3 1724:3 1824:2 1850:1 2040:2 2264:2 
2JZBFREOUHZBXAVRQ7ZFYGMQHM	BLANCO	1043:1 1455:1 
2JZIPHGYBLKRION36OT3LB6WDM	AFROAMERICANO	57:1 795:1 836:1 1404:1 1724:4 1824:3 1999:1 
2K3DPECMBV24MZ3KXPUMHSLY5Q	BLANCO	376:1 857:2 1221:1 1497:1 1724:1 1824:2 2255:1 
2KAD7VKL2OZ2J3CBO5RRFZCCTY	BLANCO	320:1 605:1 836:2 857:1 1070:1 1221:3 1289:1 1824:4 2040:2 2047:1 2139:1 
2KC2RNDHBOFFVEKFMHOCXP7LYM	BLANCO	
2KCGNHO7DPS46AM527JFN6JDZU	AFROAMERICANO	138:1 172:1 358:1 492:1 674:1 836:1 857:8 953:1 1043:3 1070:5 1108:2 1258:3 1402:1 1497:2 1724:10 1824:9 2040:8 2047:3 2167:1 2264:7 2345:1 
2KGCYKKOWCYXOPC7KILVHW6W2M	BLANCO	
2KGDJME7TCLMOHOO2LJPFXK5J4	ASIÁTICOS	45:1 385:1 857:1 1585:1 1724:1 
2KHQNBFM3XRW5WLTHEVMDMAFEY	BLANCO	
2KJUIDTUPKZ4AE3RZCRH7KO4UM	BLANCO	320:4 857:1 1070:1 1221:5 1824:1 2264:1 
2KO3ECCRMEFUFEUVDM2KRLMYFQ	LATINO	358:2 1043:3 1221:2 1257:2 1724:1 
2KSDWALN6W6Z6QBBKK2NFS76IA	ASIÁTICOS	52:1 
2KTJVLXXNUS5FODPGVRIASWJAI	BLANCO	251:1 320:1 388:1 674:2 857:1 1070:2 1824:5 
2KTQ4KI2YEJ4WFWAS3SLKJTLZA	BLANCO	320:1 1724:1 1824:4 
2KYTWAPZNUDMRZ6EFL6M5IOJQQ	OTROS	320:2 674:5 836:1 857:7 1043:1 1070:1 1497:1 1590:1 1724:3 1824:1 
2L34CL4AWGNXCVYGECKGQKCIRE	LATINO	
2L4P7QW6F6XBGW4J67WSXTLOMY	LATINO	52:1 233:1 358:3 674:1 857:1 1221:4 1263:1 1402:3 1724:4 1824:2 1975:1 2040:1 2134:1 
