222G2PJWTMOVROYR2PYT33LTAM	BLANCO	101:1 529:2 1673:2 1961:1 1962:1 1976:2 2848:4 3423:1 3711:1 4008:1 4010:1 4051:1 4151:1 4357:1 4589:1 5282:1 5566:3 6334:1 6465:3 6477:2 7286:1 7315:1 7370:1 8129:1 8483:1 9039:5 9592:1 9924:1 9926:2 
222OIUSFNXKLN4EAT5BEMY52UA	BLANCO	4297:1 
222V3HBN4RM4PSPJHMVBSDCAX4	BLANCO	155:1 977:2 4877:8 6423:1 7332:1 7362:1 7370:1 7385:4 7532:1 9386:1 
222ZTOHMLKYG7G42D6N6HEWHDI	BRASILEÑOS	4514:1 5052:1 7332:1 
223SQNC7E242OON6BTKFUKC2TI	BLANCO	1114:1 1167:6 1847:1 3448:1 3786:1 6446:1 6696:1 7637:1 7999:1 
223WBY5AMVFFW2ST63776DAVAI	BLANCO	462:1 783:1 1411:2 1589:1 1782:2 1946:4 2543:2 2601:1 3523:1 4984:1 6032:2 6560:2 8309:2 8438:1 8825:1 8911:2 9269:1 9276:1 9333:2 
225DJX6Z3SW7WYQHHR6GZYLWLY	BLANCO	977:2 999:1 9494:1 
22743BP5PGMW35VYYULDKJGILQ	BLANCO	7370:1 9333:1 
22C5O2PTF5S4JL35ISQFME7ALY	AFROAMERICANO	492:1 772:1 1167:4 1418:2 2116:2 2199:2 2492:1 2679:1 3407:1 4446:2 4453:1 4494:1 5091:4 5474:1 5925:1 6002:1 7332:1 7433:1 8390:3 8403:1 8911:1 9020:2 9125:1 
22EEUNZQYZY3OX5VTAMJDEGU4A	AFROAMERICANO	347:2 
22EU3XUHOIYVI4WC4D5U3XQCOU	BLANCO	1018:2 1167:5 1184:1 2120:5 2487:1 2988:1 2990:1 3643:4 4243:1 4297:1 4350:1 4410:1 4568:4 5625:1 6032:1 7332:2 7342:1 7505:1 8438:2 8495:2 8956:2 9275:1 9333:1 9683:1 
22O3BITQT5HDXCKFCLEJYSIJ2E	LATINO	1877:1 2848:3 4272:1 7505:1 7862:2 8754:1 8918:1 9333:1 
22PVQOO27DEBHSMR7G4UEJ2IO4	BLANCO	70:1 643:1 803:1 1018:1 1167:4 1403:1 1636:1 2089:1 2255:1 2487:1 2848:1 2879:1 3116:1 3423:1 4051:2 4092:1 4350:1 4410:2 4514:1 4725:1 4769:1 4796:1 5055:1 5415:1 5422:1 5769:1 6051:3 6297:1 7342:1 7370:1 7607:2 7709:2 7711:1 7955:2 7996:1 8428:1 8512:1 8740:1 8825:1 8918:3 9125:1 9333:3 9495:1 
22RCEKA2VRTYGFDKDG64O5WVWQ	ARÁBICOS	116:1 1064:1 1673:1 1959:1 1961:1 2214:2 2255:1 2359:1 2492:2 2634:1 3540:1 4074:1 4952:1 5849:1 6385:1 6483:1 7332:2 7490:1 8166:1 8438:3 9333:1 9684:4 
22WNEJLVX6PFWVDXKZ74AKVA4Y	ARÁBICOS	2178:2 2453:2 5710:1 9333:1 
22XGXU5ZBKUDVCLLZGGSWDRKY4	BLANCO	251:1 471:1 1167:1 1673:1 2189:1 2728:1 4469:1 5171:1 5769:2 7433:1 7505:3 7511:2 7928:2 7999:1 8884:1 9295:1 9333:2 
237ILP25JYQRJDNBPS5OCJDARM	ASIÁTICOS	792:2 1782:1 1959:1 6136:1 6385:1 7545:1 9333:4 9447:1 
23IVWKJBX5AAWJ46SBAFKXM74M	BLANCO	462:5 538:1 792:2 977:1 1015:1 1018:1 1377:1 1386:2 1411:2 1673:1 1782:1 1824:1 1830:1 1834:1 1965:1 2255:1 2349:1 2403:1 2453:1 2487:1 2492:1 2533:1 2543:2 2967:1 2983:1 2985:1 3370:1 3448:1 3479:1 3540:1 3711:2 3786:2 3824:1 3889:1 3925:1 4000:1 4051:1 4074:1 4286:2 4410:2 4499:1 4514:2 4858:2 4860:1 4952:3 4955:1 5372:1 5474:8 5635:1 5960:1 6196:1 6261:1 6423:1 6486:1 6563:1 6631:1 6632:1 6665:1 6939:1 7332:2 7342:3 7464:4 7505:1 7507:1 7545:2 7667:1 7907:1 7944:1 7984:1 8096:2 8158:1 8267:3 8270:1 8297:1 8351:1 8495:1 8827:2 8842:1 8952:1 8956:1 9276:3 9297:1 9333:10 9599:1 9774:1 9859:2 9877:1 9921:1 9998:2 
