222G2PJWTMOVROYR2PYT33LTAM	BLANCO	89:1 480:2 738:3 1470:2 1727:3 1729:1 2544:4 3053:1 3284:1 3554:2 3594:1 3688:1 3867:1 4068:1 4638:1 4885:3 4959:5 5251:1 5589:1 5705:5 6367:1 6389:1 6403:1 6907:2 7090:1 7379:1 7629:1 7748:2 7856:5 8329:1 8614:1 8616:2 
222OIUSFNXKLN4EAT5BEMY52UA	BLANCO	3815:1 
222V3HBN4RM4PSPJHMVBSDCAX4	BLANCO	141:1 738:5 884:2 3174:2 4307:8 4981:9 5003:1 5161:3 5664:1 6403:6 6411:1 6583:1 8150:1 
222ZTOHMLKYG7G42D6N6HEWHDI	BRASILEÑOS	4004:1 4459:1 6403:1 7629:1 
223SQNC7E242OON6BTKFUKC2TI	BLANCO	738:1 999:1 1044:6 1622:1 3071:1 3356:1 4959:1 5664:1 5891:1 6648:1 6980:1 
223WBY5AMVFFW2ST63776DAVAI	BLANCO	369:4 421:1 699:1 738:11 1248:2 1394:1 1567:2 1601:3 1714:4 1862:1 2263:2 2314:1 2728:1 3139:1 3174:4 4402:1 4959:1 4981:3 5003:1 5052:1 5329:2 5780:2 6778:1 7228:2 7340:1 7609:1 7673:1 7748:2 8056:1 8061:1 8110:2 
225DJX6Z3SW7WYQHHR6GZYLWLY	BLANCO	884:3 1636:1 4959:1 8244:1 
22743BP5PGMW35VYYULDKJGILQ	BLANCO	3137:1 6403:1 8110:1 
22C5O2PTF5S4JL35ISQFME7ALY	AFROAMERICANO	447:1 699:1 1044:4 1254:2 1879:2 1957:2 2220:1 2386:1 3041:1 3137:3 3651:2 3950:2 3955:1 3988:1 4488:4 4799:1 4959:2 5003:4 5051:1 5230:1 5301:1 6403:1 6490:1 6739:3 6778:2 7311:1 7748:1 7839:2 7931:1 
22EEUNZQYZY3OX5VTAMJDEGU4A	AFROAMERICANO	317:2 369:1 
22EU3XUHOIYVI4WC4D5U3XQCOU	BLANCO	738:1 918:2 1044:5 1060:1 1601:1 1636:1 1882:5 2215:1 2673:2 2728:10 3137:2 3242:4 3651:2 3767:1 3815:2 3918:1 4050:4 4925:1 4959:4 4968:1 4981:1 5003:3 5161:1 5329:1 6403:3 6559:1 6778:1 6907:2 7340:2 7387:2 7786:2 8060:1 8110:1 8406:1 
22O3BITQT5HDXCKFCLEJYSIJ2E	LATINO	369:1 738:1 1601:2 2544:3 2728:12 3137:1 3174:1 3566:1 3792:1 5003:2 6559:1 6588:2 7606:1 7751:1 8110:1 
22PVQOO27DEBHSMR7G4UEJ2IO4	BLANCO	63:1 369:2 583:1 725:1 738:5 918:1 1044:4 1237:1 1433:1 1601:2 1848:1 1939:1 2006:1 2215:1 2544:1 2570:1 2728:21 2789:1 3053:1 3137:3 3566:1 3594:2 3630:1 3815:1 3918:2 4004:1 4182:2 4240:1 4459:1 4744:1 4754:1 4959:4 4981:3 5003:16 5051:1 5080:1 5161:1 5329:3 5555:1 6403:2 6648:2 6739:2 6741:1 6778:2 6944:2 6972:1 7331:1 7404:1 7596:1 7673:1 7748:1 7751:3 7931:1 8110:3 8245:1 
22RCEKA2VRTYGFDKDG64O5WVWQ	ARÁBICOS	104:1 738:2 951:1 1470:1 1727:2 1939:1 1971:2 2006:1 2098:1 2220:2 2339:1 3137:1 3153:1 3174:1 3616:1 3651:1 4370:1 4959:2 5003:1 5153:1 5582:1 5720:1 6403:2 6545:1 6907:3 7119:1 7340:3 8110:1 8406:4 
22WNEJLVX6PFWVDXKZ74AKVA4Y	ARÁBICOS	738:2 1939:2 2181:2 2728:2 5003:2 5016:1 8110:1 
22XGXU5ZBKUDVCLLZGGSWDRKY4	BLANCO	226:1 369:1 430:1 738:4 1044:1 1470:1 1636:3 1939:1 2412:1 2433:1 2728:7 3137:2 3174:1 3472:2 3566:1 3969:1 4558:1 4959:2 4981:5 5080:2 6490:1 6559:5 6778:4 6907:2 6980:1 7629:2 7723:1 8077:1 8110:2 
237ILP25JYQRJDNBPS5OCJDARM	ASIÁTICOS	699:2 738:2 1567:1 1727:1 3137:1 5420:1 5582:1 6594:1 8110:4 8208:1 
23IVWKJBX5AAWJ46SBAFKXM74M	BLANCO	369:1 421:5 489:1 699:2 738:1 884:1 916:2 1220:1 1225:2 1248:2 1470:1 1567:1 1601:2 1605:2 1609:1 1636:1 1732:1 2006:1 2091:1 2136:1 2181:1 2215:1 2220:1 2254:1 2263:2 2412:1 2653:2 2668:1 2728:42 3008:1 3071:1 3097:1 3137:2 3153:1 3284:2 3356:3 3447:2 3547:1 3594:1 3616:1 3651:1 3805:2 3918:2 3989:1 4004:2 4290:2 4291:1 4370:3 4373:1 4714:1 4799:8 4945:1 4959:4 4981:1 5003:2 5037:1 5262:1 5471:1 5522:1 5664:1 5720:1 5783:1 5841:2 5870:1 6082:1 6331:1 6403:5 6522:4 6559:2 6594:2 6700:1 6778:2 6907:2 6933:1 6980:1 7066:2 7114:1 7203:3 7206:1 7223:1 7271:1 7387:1 7675:2 7687:2 7786:1 8061:3 8077:1 8110:10 8334:1 8476:1 8558:2 8572:1 8610:1 8677:2 
23PSQV4RDXPF3KDCXA4NZREH5M	BLANCO	104:1 121:1 369:4 738:4 1162:1 1360:3 1370:3 1636:1 2115:1 2263:1 2386:1 2634:2 2728:4 2865:1 3041:1 3137:5 3174:1 3282:2 3594:2 3651:1 3815:2 3918:4 4230:1 4307:1 4373:2 4620:1 4636:1 4799:1 4959:5 4981:1 5003:2 5161:1 5329:2 5359:1 5582:1 5589:2 5597:2 5664:1 5705:1 5778:1 5930:2 5988:7 6007:1 6197:1 6252:2 6403:3 6490:1 6627:1 6739:1 6778:2 6933:1 6944:1 7105:2 7161:1 7228:3 7340:1 7387:3 7652:1 7839:1 7931:2 8257:1 8276:1 8476:2 8653:2 8677:5 
23UCEJJNSFECD5RUIYSTQUFMWU	BLANCO	447:1 738:7 855:2 1044:2 1279:9 1601:1 1743:1 1747:1 2314:1 2679:2 2728:4 2909:1 3071:2 3153:2 3330:3 3356:1 3511:2 3672:1 3682:1 3805:1 3918:1 4059:1 4370:2 4959:3 4962:1 4981:1 5003:4 5091:2 5720:1 5988:1 6194:2 6244:1 6262:1 6403:2 6477:1 6559:1 6778:3 6871:2 6883:1 6907:3 7331:1 7340:2 7477:2 7871:1 8077:2 
243CJQLOJP6Z6M6UKYXIUY2SIQ	BLANCO	6333:1 6844:1 8363:2 
243SABQBHAYZVG422IS74RSAA4	BLANCO	738:1 2728:2 4182:1 4981:1 5233:1 6778:1 7387:1 
24DBW2IXGOCMC2DAS7LTLZIY34	BLANCO	123:1 369:2 558:1 738:3 1483:1 1601:1 2051:2 2087:1 2556:1 3053:1 3137:3 3174:1 3594:1 4402:1 4420:1 4959:6 4981:3 5003:1 5091:4 5208:1 5251:1 5377:1 6244:1 6369:1 6739:1 6778:2 6907:1 7331:2 7871:1 7931:1 8110:2 
24J4S6ZKOBNVCO6SGSYNYYB3AM	AFROAMERICANO	414:1 1601:1 2570:1 2728:2 3071:2 3174:2 3672:2 3675:4 4182:1 4217:1 5091:5 5301:3 5348:1 5589:2 7584:1 
24JB23GSSY6B42PIEFHP62CFJE	AFROAMERICANO	369:2 738:7 955:1 1248:1 1567:1 1574:1 1601:1 1939:1 1943:1 2314:1 2339:1 2360:1 2570:1 2680:2 2858:1 2941:1 3114:1 3137:1 3989:1 4212:2 4225:1 4535:1 4536:1 4706:1 5003:1 5329:1 5464:2 6082:2 6403:1 6534:1 6588:2 6778:1 6841:4 7418:1 7544:1 8110:1 8301:1 8375:1 8611:2 
24MZIL6LE6T3GC2CAG2YJKXHKE	BLANCO	369:4 738:1 2728:3 2865:1 2909:1 2916:1 3867:2 4640:1 4959:4 4981:2 5262:1 5555:1 6648:1 6849:1 
24N7NHH7T7NHZ2IPF3R2OR54BQ	BLANCO	284:3 317:4 369:13 414:2 447:4 738:6 870:1 1124:2 1394:2 1470:4 1478:1 1527:1 1538:1 1601:8 1636:2 1732:2 2004:1 2091:2 2094:2 2653:3 2664:1 2888:1 3089:2 3137:10 3174:2 3251:1 3356:4 3472:2 3521:1 3539:1 3566:2 3572:2 3594:2 3613:1 3651:2 3688:1 4243:3 4336:2 4370:1 4756:5 4866:4 4896:10 4898:1 4902:1 4909:4 4918:10 4923:2 4925:19 4933:1 4935:1 4945:1 4948:5 4949:1 4953:1 4959:2 5158:1 5427:1 5428:1 5605:2 5626:2 5652:4 5870:2 5954:2 6007:1 6084:2 6124:2 6333:4 6379:2 6403:10 6490:9 6498:1 6615:1 6683:1 6778:2 6822:1 6829:1 7025:5 7029:1 7038:2 7148:3 7192:2 7244:4 7489:2 7544:1 7549:1 7629:6 7665:1 7726:6 7819:4 7821:1 7822:2 7823:3 8047:1 8056:1 8110:2 8151:2 8375:1 8650:2 8677:1 
24PHJDHNBBLPA435IUVQDGV2PY	BLANCO	
24SL3XKFMK2IQY4E7CTCLJU4LA	BLANCO	369:1 738:3 1601:3 1636:1 2215:1 2220:1 2620:2 3137:1 3174:2 3556:1 3918:5 4373:1 4959:4 5003:4 5037:1 5251:2 6157:1 6366:1 6403:2 6778:1 6871:1 6907:1 7387:4 7629:1 7748:1 8168:3 
24TOJ3XENYCRXHYDR6RY42HKOU	ASIÁTICOS	290:1 369:1 1547:1 3137:1 3566:1 4394:1 4730:1 4959:1 
24VBP2ULAUIWVFOE45ERXP52FU	BLANCO	870:1 2314:1 3434:1 4722:1 4959:2 5329:1 
25DEMVKI2CDQIAPXOXI6Y52EQY	BLANCO	63:1 357:1 369:2 435:1 650:1 738:25 916:2 918:2 986:5 1044:5 1417:2 1470:1 1601:6 1939:6 2220:1 2314:1 2728:108 2959:1 3041:1 3045:1 3114:5 3137:8 3153:1 3174:8 3188:1 3284:1 3330:1 3356:1 3447:1 3651:1 3815:3 3867:3 3969:1 4182:1 4370:2 4402:1 4548:1 4959:11 4968:1 4981:6 5003:12 5037:1 5166:1 5262:1 5329:1 5419:1 5420:1 5472:1 5664:1 5720:3 5756:1 5883:1 5954:1 6253:1 6307:1 6347:1 6403:7 6559:3 6778:6 6907:3 6944:1 7038:1 7073:1 7131:1 7161:1 7311:7 7340:3 7387:2 7477:2 7629:1 7700:1 7748:2 7751:2 7839:1 8019:1 8061:3 8110:5 
25DJYOTX2AEV5YACHXWGQ4ME74	BLANCO	738:3 918:1 1227:1 1601:4 1636:1 1747:5 1976:2 3103:1 3137:1 3153:2 3867:3 4945:1 5555:1 6247:2 6479:1 6559:3 6739:1 6907:4 7244:4 
25I6VK5T3MW7NIUOHRSW7QHRVQ	ARÁBICOS	257:1 738:1 1747:1 1939:1 2433:1 2728:1 3322:1 3651:1 4209:1 4502:1 4959:1 5065:1 5251:1 5555:1 5726:2 6759:2 6932:1 7038:1 7311:1 7331:3 7751:1 
25M5K7KDJRZCVS5WT6ACHK42AY	AFROAMERICANO	1567:1 1939:1 1957:1 3137:1 4714:1 4981:2 6326:1 6490:3 6498:1 6511:1 8061:4 
25NK7F4VTNXDHTHFYH2656XJSY	BLANCO	5558:1 
25P5R63DTE56JEKJINRMGPLHAI	BLANCO	63:1 104:1 369:3 738:1 1044:2 1483:1 1601:2 2215:5 2314:1 2648:1 3188:1 3284:1 3330:3 4638:3 4959:5 5003:9 5051:1 6007:2 6559:1 6778:1 7090:2 7751:3 7825:1 8351:3 8677:1 
25VPOOA2OOSPQSLM3U6ZPQRQP4	AFROAMERICANO	369:1 3571:2 7726:1 8110:1 
2623NLZGELU7A6RN3KCJ3H7BVA	BLANCO	369:1 1248:1 2153:1 2728:4 3041:1 3805:1 4959:2 5705:2 7377:1 
264VH2V56YDXK3MYRLUNAWM44M	AFROAMERICANO	369:1 738:15 916:1 1044:6 1095:1 1120:1 1470:1 1471:1 1601:7 1636:1 1939:2 2634:4 2728:7 3053:3 3137:3 3805:1 3909:1 3918:2 4307:2 4370:1 4448:2 4459:5 4463:1 4959:1 5003:3 5037:2 5156:2 5329:1 5399:1 6121:2 6379:1 6907:1 7188:1 7198:1 7311:1 7477:3 7629:1 8077:1 8110:1 
265WKNE2MCCKH6GETRBKE63JOQ	BLANCO	884:1 1601:3 2215:1 2220:1 3071:2 3137:1 3330:1 3332:1 3651:1 3820:1 4321:2 4959:1 5003:2 5555:1 7785:2 7786:2 
266ZQVIHCRGIXGQHLKS4Q25UAY	BRASILEÑOS	20:1 63:2 226:1 361:1 369:1 430:1 550:2 738:5 1173:1 1389:1 1447:1 1601:2 1636:1 1699:1 1715:1 1848:1 1866:1 1952:1 2147:5 2215:4 2484:1 2728:8 3137:2 3301:1 3322:1 3324:1 3467:4 3468:1 3651:1 3805:1 4004:1 4083:1 4699:3 4776:1 4959:1 5003:4 5139:1 5186:2 5211:3 5251:1 5329:9 5484:2 5501:1 5589:1 5705:1 6179:1 6184:2 6369:1 6778:1 6932:1 7477:2 7603:1 7751:2 7774:1 7785:2 8110:1 8185:6 8667:1 8735:1 
26BMNV4YHSZWBZLOGSZ23VG4CU	BLANCO	104:1 738:2 884:3 1601:2 1636:3 2215:1 2728:2 3137:3 3447:1 3566:1 3651:2 4370:1 4448:1 4501:1 4959:1 4981:1 5910:1 5995:2 6403:1 6778:2 6904:2 7531:1 8168:1 
26GOYJ4LDDP7CU7JRALXBCIO6E	BLANCO	3672:1 
26IIE2JLC6DN7TF3JHACIGSQ4I	BLANCO	104:1 369:3 738:4 1241:2 1470:1 1476:1 1483:1 1601:2 1636:1 1939:1 2163:1 2728:6 3137:5 3330:2 3613:1 3773:1 3820:2 3991:1 4065:1 4139:2 4182:1 4959:4 4981:2 5003:1 5035:1 5037:1 5156:1 5161:1 5187:1 5301:1 5773:1 5909:1 6403:1 6778:1 7751:4 8110:3 8375:1 
26LB3IGR6UOXOQBHHOG2ST6XRE	AFROAMERICANO	369:1 650:1 738:1 766:4 1470:1 1601:1 3899:1 4457:1 5161:1 6545:2 6778:8 
26SYNV7KEAK5NBWO3IDMXO4QNA	BLANCO	933:1 5003:1 6403:3 
